Time_s,DetectorVoltage_V,Power_dB,RelativeAmplitude,RelativePower
1.473,0.634,25.36,0.385478357665772,0.148593564228701
1.487,0.712,28.48,0.552077439280758,0.304789498962799
1.503,0.66,26.4,0.434510224171572,0.18879913490963
1.517,0.505,20.2,0.212813904598271,0.0452897579903621
1.534,0.686,27.44,0.489778819368447,0.239883291901949
1.534,0.556,22.24,0.269153480392692,0.0724435960074991
1.548,0.207,8.28,0.0539510622515128,0.00291071711806661
1.564,0.595,23.8,0.322106879128344,0.103752841581801
1.579,0.298,11.92,0.0820351544329818,0.00672976656284318
1.594,0.479,19.16,0.188799134909629,0.0356451133426244
1.594,0.401,16.04,0.131825673855641,0.0173780082874938
1.609,0.401,16.04,0.131825673855641,0.0173780082874938
1.624,0.608,24.32,0.341979442513709,0.116949939101987
1.64,0.699,27.96,0.519995996533516,0.270395836410885
1.64,0.595,23.8,0.322106879128344,0.103752841581801
1.655,0.194,7.76,0.0508159442560561,0.0025822601906346
1.67,0.556,22.24,0.269153480392692,0.0724435960074991
1.684,0.673,26.92,0.46131757456038,0.212813904598272
1.7,0.518,20.72,0.225943577022098,0.0510504999975407
1.7,0.66,26.4,0.434510224171572,0.18879913490963
1.715,0.725,29,0.586138164514029,0.343557947899875
1.73,0.647,25.88,0.409260659730011,0.167494287602644
1.745,0.712,28.48,0.552077439280758,0.304789498962799
1.761,0.751,30.04,0.660693448007596,0.436515832240167
1.762,0.699,27.96,0.519995996533516,0.270395836410885
1.777,0.738,29.52,0.62230028516916,0.387257644921618
1.791,0.738,29.52,0.62230028516916,0.387257644921618
1.806,0.738,29.52,0.62230028516916,0.387257644921618
1.806,0.738,29.52,0.62230028516916,0.387257644921618
1.821,0.712,28.48,0.552077439280758,0.304789498962799
1.836,0.738,29.52,0.62230028516916,0.387257644921618
1.852,0.725,29,0.586138164514029,0.343557947899875
1.867,0.66,26.4,0.434510224171572,0.18879913490963
1.867,0.725,29,0.586138164514029,0.343557947899875
1.883,0.66,26.4,0.434510224171572,0.18879913490963
1.899,0.544,21.76,0.254683025258504,0.064863443354824
1.914,0.712,28.48,0.552077439280758,0.304789498962799
1.915,0.569,22.76,0.285759054337495,0.0816582371358593
1.931,0.22,8.8,0.057279603098583,0.00328095293113119
1.947,0.608,24.32,0.341979442513709,0.116949939101987
1.961,0.349,13.96,0.103752841581801,0.0107646521362984
1.961,0.453,18.12,0.167494287602644,0.0280543363795172
1.977,0.427,17.08,0.148593564228701,0.022080047330189
1.992,0.362,14.48,0.110153930954142,0.0121338885046498
2.008,0.595,23.8,0.322106879128344,0.103752841581801
2.008,0.246,9.84,0.0645654229034656,0.00416869383470336
2.023,0.582,23.28,0.303389118419427,0.0920449571753172
2.039,0.181,7.24,0.0478630092322639,0.00229086765276777
2.055,0.556,22.24,0.269153480392692,0.0724435960074991
2.07,0.673,26.92,0.46131757456038,0.212813904598272
2.07,0.518,20.72,0.225943577022098,0.0510504999975407
2.086,0.647,25.88,0.409260659730011,0.167494287602644
2.101,0.712,28.48,0.552077439280758,0.304789498962799
2.117,0.634,25.36,0.385478357665772,0.148593564228701
2.117,0.699,27.96,0.519995996533516,0.270395836410885
2.134,0.738,29.52,0.62230028516916,0.387257644921618
2.148,0.699,27.96,0.519995996533516,0.270395836410885
2.164,0.738,29.52,0.62230028516916,0.387257644921618
2.164,0.738,29.52,0.62230028516916,0.387257644921618
2.179,0.738,29.52,0.62230028516916,0.387257644921618
2.195,0.725,29,0.586138164514029,0.343557947899875
2.21,0.699,27.96,0.519995996533516,0.270395836410885
2.224,0.738,29.52,0.62230028516916,0.387257644921618
2.226,0.725,29,0.586138164514029,0.343557947899875
2.241,0.66,26.4,0.434510224171572,0.18879913490963
2.256,0.725,29,0.586138164514029,0.343557947899875
2.272,0.673,26.92,0.46131757456038,0.212813904598272
2.272,0.569,22.76,0.285759054337495,0.0816582371358593
2.287,0.686,27.44,0.489778819368447,0.239883291901949
2.301,0.608,24.32,0.341979442513709,0.116949939101987
2.316,0.336,13.44,0.0977237220955811,0.00954992586021437
2.333,0.621,24.84,0.363078054770102,0.131825673855641
2.333,0.427,17.08,0.148593564228701,0.022080047330189
2.348,0.531,21.24,0.239883291901949,0.0575439937337158
2.363,0.479,19.16,0.188799134909629,0.0356451133426244
2.378,0.298,11.92,0.0820351544329818,0.00672976656284318
2.378,0.595,23.8,0.322106879128344,0.103752841581801
2.394,0.207,8.28,0.0539510622515128,0.00291071711806661
2.41,0.569,22.76,0.285759054337495,0.0816582371358593
2.425,0.686,27.44,0.489778819368447,0.239883291901949
2.425,0.531,21.24,0.239883291901949,0.0575439937337158
2.443,0.66,26.4,0.434510224171572,0.18879913490963
2.458,0.479,19.16,0.188799134909629,0.0356451133426244
2.474,0.647,25.88,0.409260659730011,0.167494287602644
2.474,0.712,28.48,0.552077439280758,0.304789498962799
2.489,0.621,24.84,0.363078054770102,0.131825673855641
2.504,0.686,27.44,0.489778819368447,0.239883291901949
2.521,0.738,29.52,0.62230028516916,0.387257644921618
2.521,0.699,27.96,0.519995996533516,0.270395836410885
2.536,0.725,29,0.586138164514029,0.343557947899875
2.552,0.725,29,0.586138164514029,0.343557947899875
2.567,0.725,29,0.586138164514029,0.343557947899875
2.583,0.738,29.52,0.62230028516916,0.387257644921618
2.583,0.712,28.48,0.552077439280758,0.304789498962799
2.598,0.738,29.52,0.62230028516916,0.387257644921618
2.613,0.725,29,0.586138164514029,0.343557947899875
2.629,0.673,26.92,0.46131757456038,0.212813904598272
2.629,0.725,29,0.586138164514029,0.343557947899875
2.645,0.686,27.44,0.489778819368447,0.239883291901949
2.661,0.569,22.76,0.285759054337495,0.0816582371358593
2.677,0.686,27.44,0.489778819368447,0.239883291901949
2.677,0.608,24.32,0.341979442513709,0.116949939101987
2.693,0.375,15,0.116949939101987,0.0136772882559585
2.708,0.634,25.36,0.385478357665772,0.148593564228701
2.725,0.453,18.12,0.167494287602644,0.0280543363795172
2.725,0.362,14.48,0.110153930954142,0.0121338885046498
2.74,0.492,19.68,0.200447202736516,0.040179081084894
2.756,0.259,10.36,0.0685488226452662,0.00469894108605216
2.772,0.569,22.76,0.285759054337495,0.0816582371358593
2.772,0.194,7.76,0.0508159442560561,0.0025822601906346
2.788,0.531,21.24,0.239883291901949,0.0575439937337158
2.805,0.673,26.92,0.46131757456038,0.212813904598272
2.82,0.492,19.68,0.200447202736516,0.040179081084894
2.82,0.647,25.88,0.409260659730011,0.167494287602644
2.835,0.44,17.6,0.157761126969935,0.0248885731828239
2.852,0.634,25.36,0.385478357665772,0.148593564228701
2.868,0.712,28.48,0.552077439280758,0.304789498962799
2.868,0.595,23.8,0.322106879128344,0.103752841581801
2.884,0.686,27.44,0.489778819368447,0.239883291901949
2.899,0.738,29.52,0.62230028516916,0.387257644921618
2.915,0.686,27.44,0.489778819368447,0.239883291901949
2.915,0.725,29,0.586138164514029,0.343557947899875
2.931,0.738,29.52,0.62230028516916,0.387257644921618
2.946,0.712,28.48,0.552077439280758,0.304789498962799
2.962,0.751,30.04,0.660693448007596,0.436515832240167
2.962,0.725,29,0.586138164514029,0.343557947899875
2.978,0.738,29.52,0.62230028516916,0.387257644921618
2.994,0.738,29.52,0.62230028516916,0.387257644921618
3.011,0.686,27.44,0.489778819368447,0.239883291901949
3.011,0.738,29.52,0.62230028516916,0.387257644921618
3.026,0.699,27.96,0.519995996533516,0.270395836410885
3.042,0.595,23.8,0.322106879128344,0.103752841581801
3.058,0.699,27.96,0.519995996533516,0.270395836410885
3.058,0.634,25.36,0.385478357665772,0.148593564228701
3.073,0.414,16.56,0.139958732257262,0.0195884467350599
3.089,0.647,25.88,0.409260659730011,0.167494287602644
3.106,0.479,19.16,0.188799134909629,0.0356451133426244
3.106,0.298,11.92,0.0820351544329818,0.00672976656284318
3.122,0.531,21.24,0.239883291901949,0.0575439937337158
3.138,0.22,8.8,0.057279603098583,0.00328095293113119
3.153,0.556,22.24,0.269153480392692,0.0724435960074991
3.153,0.207,8.28,0.0539510622515128,0.00291071711806661
3.168,0.544,21.76,0.254683025258504,0.064863443354824
3.184,0.66,26.4,0.434510224171572,0.18879913490963
3.201,0.479,19.16,0.188799134909629,0.0356451133426244
3.201,0.647,25.88,0.409260659730011,0.167494287602644
3.217,0.414,16.56,0.139958732257262,0.0195884467350599
3.233,0.621,24.84,0.363078054770102,0.131825673855641
3.249,0.712,28.48,0.552077439280758,0.304789498962799
3.249,0.595,23.8,0.322106879128344,0.103752841581801
3.266,0.699,27.96,0.519995996533516,0.270395836410885
3.281,0.725,29,0.586138164514029,0.343557947899875
3.298,0.673,26.92,0.46131757456038,0.212813904598272
3.298,0.725,29,0.586138164514029,0.343557947899875
3.314,0.725,29,0.586138164514029,0.343557947899875
3.33,0.712,28.48,0.552077439280758,0.304789498962799
3.33,0.738,29.52,0.62230028516916,0.387257644921618
3.346,0.712,28.48,0.552077439280758,0.304789498962799
3.362,0.738,29.52,0.62230028516916,0.387257644921618
3.378,0.725,29,0.586138164514029,0.343557947899875
3.378,0.686,27.44,0.489778819368447,0.239883291901949
3.394,0.725,29,0.586138164514029,0.343557947899875
3.41,0.686,27.44,0.489778819368447,0.239883291901949
3.425,0.621,24.84,0.363078054770102,0.131825673855641
3.425,0.712,28.48,0.552077439280758,0.304789498962799
3.442,0.621,24.84,0.363078054770102,0.131825673855641
3.459,0.453,18.12,0.167494287602644,0.0280543363795172
3.474,0.66,26.4,0.434510224171572,0.18879913490963
3.474,0.505,20.2,0.212813904598271,0.0452897579903621
3.491,0.207,8.28,0.0539510622515128,0.00291071711806661
3.507,0.544,21.76,0.254683025258504,0.064863443354824
3.523,0.194,7.76,0.0508159442560561,0.0025822601906346
3.523,0.531,21.24,0.239883291901949,0.0575439937337158
3.54,0.259,10.36,0.0685488226452662,0.00469894108605216
3.557,0.492,19.68,0.200447202736516,0.040179081084894
3.557,0.647,25.88,0.409260659730011,0.167494287602644
3.573,0.414,16.56,0.139958732257262,0.0195884467350599
3.589,0.621,24.84,0.363078054770102,0.131825673855641
3.606,0.349,13.96,0.103752841581801,0.0107646521362984
3.606,0.595,23.8,0.322106879128344,0.103752841581801
3.622,0.699,27.96,0.519995996533516,0.270395836410885
3.639,0.569,22.76,0.285759054337495,0.0816582371358593
3.639,0.686,27.44,0.489778819368447,0.239883291901949
3.656,0.725,29,0.586138164514029,0.343557947899875
3.671,0.66,26.4,0.434510224171572,0.18879913490963
3.688,0.725,29,0.586138164514029,0.343557947899875
3.688,0.738,29.52,0.62230028516916,0.387257644921618
3.705,0.725,29,0.586138164514029,0.343557947899875
3.722,0.738,29.52,0.62230028516916,0.387257644921618
3.738,0.725,29,0.586138164514029,0.343557947899875
3.738,0.738,29.52,0.62230028516916,0.387257644921618
3.755,0.738,29.52,0.62230028516916,0.387257644921618
3.771,0.699,27.96,0.519995996533516,0.270395836410885
3.771,0.738,29.52,0.62230028516916,0.387257644921618
3.787,0.699,27.96,0.519995996533516,0.270395836410885
3.805,0.634,25.36,0.385478357665772,0.148593564228701
3.823,0.712,28.48,0.552077439280758,0.304789498962799
3.823,0.647,25.88,0.409260659730011,0.167494287602644
3.84,0.479,19.16,0.188799134909629,0.0356451133426244
3.856,0.66,26.4,0.434510224171572,0.18879913490963
3.856,0.518,20.72,0.225943577022098,0.0510504999975407
3.873,0.168,6.72,0.0450816704541461,0.00203235701093622
3.89,0.569,22.76,0.285759054337495,0.0816582371358593
3.905,0.207,8.28,0.0539510622515128,0.00291071711806661
3.905,0.518,20.72,0.225943577022098,0.0510504999975407
3.922,0.311,12.44,0.0870963589956081,0.00758577575029184
3.939,0.479,19.16,0.188799134909629,0.0356451133426244
3.939,0.647,25.88,0.409260659730011,0.167494287602644
3.955,0.414,16.56,0.139958732257262,0.0195884467350599
3.972,0.608,24.32,0.341979442513709,0.116949939101987
3.989,0.298,11.92,0.0820351544329818,0.00672976656284318
3.989,0.608,24.32,0.341979442513709,0.116949939101987
4.005,0.686,27.44,0.489778819368447,0.239883291901949
4.022,0.556,22.24,0.269153480392692,0.0724435960074991
4.022,0.673,26.92,0.46131757456038,0.212813904598272
4.038,0.725,29,0.586138164514029,0.343557947899875
4.054,0.66,26.4,0.434510224171572,0.18879913490963
4.071,0.699,27.96,0.519995996533516,0.270395836410885
4.071,0.725,29,0.586138164514029,0.343557947899875
4.087,0.712,28.48,0.552077439280758,0.304789498962799
4.104,0.738,29.52,0.62230028516916,0.387257644921618
4.104,0.725,29,0.586138164514029,0.343557947899875
4.122,0.738,29.52,0.62230028516916,0.387257644921618
4.138,0.738,29.52,0.62230028516916,0.387257644921618
4.155,0.712,28.48,0.552077439280758,0.304789498962799
4.156,0.738,29.52,0.62230028516916,0.387257644921618
4.172,0.712,28.48,0.552077439280758,0.304789498962799
4.189,0.634,25.36,0.385478357665772,0.148593564228701
4.189,0.712,28.48,0.552077439280758,0.304789498962799
4.205,0.647,25.88,0.409260659730011,0.167494287602644
4.223,0.518,20.72,0.225943577022098,0.0510504999975407
4.239,0.673,26.92,0.46131757456038,0.212813904598272
4.239,0.556,22.24,0.269153480392692,0.0724435960074991
4.257,0.168,6.72,0.0450816704541461,0.00203235701093622
4.273,0.582,23.28,0.303389118419427,0.0920449571753172
4.273,0.272,10.88,0.0727779804536825,0.00529663443891659
4.29,0.479,19.16,0.188799134909629,0.0356451133426244
4.306,0.388,15.52,0.124165230759241,0.0154170045294956
4.306,0.414,16.56,0.139958732257262,0.0195884467350599
4.323,0.621,24.84,0.363078054770102,0.131825673855641
4.339,0.311,12.44,0.0870963589956081,0.00758577575029184
4.356,0.595,23.8,0.322106879128344,0.103752841581801
4.356,0.233,9.32,0.0608135001278718,0.00369828179780267
4.373,0.569,22.76,0.285759054337495,0.0816582371358593
4.389,0.686,27.44,0.489778819368447,0.239883291901949
4.389,0.531,21.24,0.239883291901949,0.0575439937337158
4.407,0.66,26.4,0.434510224171572,0.18879913490963
4.424,0.725,29,0.586138164514029,0.343557947899875
4.441,0.647,25.88,0.409260659730011,0.167494287602644
4.441,0.725,29,0.586138164514029,0.343557947899875
4.458,0.738,29.52,0.62230028516916,0.387257644921618
4.474,0.699,27.96,0.519995996533516,0.270395836410885
4.474,0.738,29.52,0.62230028516916,0.387257644921618
4.492,0.738,29.52,0.62230028516916,0.387257644921618
4.508,0.738,29.52,0.62230028516916,0.387257644921618
4.525,0.738,29.52,0.62230028516916,0.387257644921618
4.525,0.712,28.48,0.552077439280758,0.304789498962799
4.542,0.738,29.52,0.62230028516916,0.387257644921618
4.559,0.712,28.48,0.552077439280758,0.304789498962799
4.559,0.647,25.88,0.409260659730011,0.167494287602644
4.575,0.725,29,0.586138164514029,0.343557947899875
4.591,0.66,26.4,0.434510224171572,0.18879913490963
4.607,0.544,21.76,0.254683025258504,0.064863443354824
4.607,0.686,27.44,0.489778819368447,0.239883291901949
4.625,0.569,22.76,0.285759054337495,0.0816582371358593
4.642,0.22,8.8,0.057279603098583,0.00328095293113119
4.642,0.595,23.8,0.322106879128344,0.103752841581801
4.66,0.349,13.96,0.103752841581801,0.0107646521362984
4.678,0.453,18.12,0.167494287602644,0.0280543363795172
4.678,0.414,16.56,0.139958732257262,0.0195884467350599
4.695,0.401,16.04,0.131825673855641,0.0173780082874938
4.713,0.621,24.84,0.363078054770102,0.131825673855641
4.713,0.298,11.92,0.0820351544329818,0.00672976656284318
4.733,0.582,23.28,0.303389118419427,0.0920449571753172
4.75,0.22,8.8,0.057279603098583,0.00328095293113119
4.75,0.544,21.76,0.254683025258504,0.064863443354824
4.769,0.673,26.92,0.46131757456038,0.212813904598272
4.788,0.518,20.72,0.225943577022098,0.0510504999975407
4.788,0.647,25.88,0.409260659730011,0.167494287602644
4.805,0.712,28.48,0.552077439280758,0.304789498962799
4.823,0.634,25.36,0.385478357665772,0.148593564228701
4.823,0.699,27.96,0.519995996533516,0.270395836410885
4.841,0.738,29.52,0.62230028516916,0.387257644921618
4.859,0.699,27.96,0.519995996533516,0.270395836410885
4.859,0.725,29,0.586138164514029,0.343557947899875
4.876,0.725,29,0.586138164514029,0.343557947899875
4.893,0.712,28.48,0.552077439280758,0.304789498962799
4.893,0.738,29.52,0.62230028516916,0.387257644921618
4.911,0.699,27.96,0.519995996533516,0.270395836410885
4.928,0.738,29.52,0.62230028516916,0.387257644921618
4.928,0.712,28.48,0.552077439280758,0.304789498962799
4.944,0.66,26.4,0.434510224171572,0.18879913490963
4.962,0.725,29,0.586138164514029,0.343557947899875
4.962,0.673,26.92,0.46131757456038,0.212813904598272
4.981,0.544,21.76,0.254683025258504,0.064863443354824
4.997,0.686,27.44,0.489778819368447,0.239883291901949
4.997,0.595,23.8,0.322106879128344,0.103752841581801
5.015,0.298,11.92,0.0820351544329818,0.00672976656284318
5.032,0.608,24.32,0.341979442513709,0.116949939101987
5.05,0.401,16.04,0.131825673855641,0.0173780082874938
5.05,0.401,16.04,0.131825673855641,0.0173780082874938
5.068,0.466,18.64,0.177827941003892,0.0316227766016838
5.085,0.324,12.96,0.0924698173938223,0.00855066712884685
5.085,0.595,23.8,0.322106879128344,0.103752841581801
5.102,0.544,21.76,0.254683025258504,0.064863443354824
5.12,0.569,22.76,0.285759054337495,0.0816582371358593
5.12,0.686,27.44,0.489778819368447,0.239883291901949
5.136,0.531,21.24,0.239883291901949,0.0575439937337158
5.155,0.673,26.92,0.46131757456038,0.212813904598272
5.155,0.466,18.64,0.177827941003892,0.0316227766016838
5.172,0.647,25.88,0.409260659730011,0.167494287602644
5.19,0.712,28.48,0.552077439280758,0.304789498962799
5.19,0.621,24.84,0.363078054770102,0.131825673855641
5.207,0.699,27.96,0.519995996533516,0.270395836410885
5.224,0.738,29.52,0.62230028516916,0.387257644921618
5.224,0.686,27.44,0.489778819368447,0.239883291901949
5.241,0.725,29,0.586138164514029,0.343557947899875
5.258,0.738,29.52,0.62230028516916,0.387257644921618
5.276,0.725,29,0.586138164514029,0.343557947899875
5.276,0.738,29.52,0.62230028516916,0.387257644921618
5.293,0.712,28.48,0.552077439280758,0.304789498962799
5.311,0.738,29.52,0.62230028516916,0.387257644921618
5.311,0.712,28.48,0.552077439280758,0.304789498962799
5.328,0.66,26.4,0.434510224171572,0.18879913490963
5.346,0.725,29,0.586138164514029,0.343557947899875
5.346,0.673,26.92,0.46131757456038,0.212813904598272
5.364,0.569,22.76,0.285759054337495,0.0816582371358593
5.383,0.686,27.44,0.489778819368447,0.239883291901949
5.383,0.595,23.8,0.322106879128344,0.103752841581801
5.401,0.362,14.48,0.110153930954142,0.0121338885046498
5.421,0.621,24.84,0.363078054770102,0.131825673855641
5.421,0.479,19.16,0.188799134909629,0.0356451133426244
5.44,0.362,14.48,0.110153930954142,0.0121338885046498
5.44,0.479,19.16,0.188799134909629,0.0356451133426244
5.458,0.233,9.32,0.0608135001278718,0.00369828179780267
5.477,0.582,23.28,0.303389118419427,0.0920449571753172
5.477,0.22,8.8,0.057279603098583,0.00328095293113119
5.495,0.531,21.24,0.239883291901949,0.0575439937337158
5.511,0.673,26.92,0.46131757456038,0.212813904598272
5.511,0.505,20.2,0.212813904598271,0.0452897579903621
5.528,0.647,25.88,0.409260659730011,0.167494287602644
5.546,0.453,18.12,0.167494287602644,0.0280543363795172
5.546,0.621,24.84,0.363078054770102,0.131825673855641
5.563,0.712,28.48,0.552077439280758,0.304789498962799
5.583,0.608,24.32,0.341979442513709,0.116949939101987
5.583,0.699,27.96,0.519995996533516,0.270395836410885
5.602,0.738,29.52,0.62230028516916,0.387257644921618
5.619,0.686,27.44,0.489778819368447,0.239883291901949
5.619,0.738,29.52,0.62230028516916,0.387257644921618
5.637,0.738,29.52,0.62230028516916,0.387257644921618
5.656,0.725,29,0.586138164514029,0.343557947899875
5.656,0.725,29,0.586138164514029,0.343557947899875
5.674,0.712,28.48,0.552077439280758,0.304789498962799
5.692,0.738,29.52,0.62230028516916,0.387257644921618
5.692,0.725,29,0.586138164514029,0.343557947899875
5.712,0.673,26.92,0.46131757456038,0.212813904598272
5.712,0.725,29,0.586138164514029,0.343557947899875
5.731,0.686,27.44,0.489778819368447,0.239883291901949
5.75,0.595,23.8,0.322106879128344,0.103752841581801
5.75,0.712,28.48,0.552077439280758,0.304789498962799
5.768,0.608,24.32,0.341979442513709,0.116949939101987
5.785,0.401,16.04,0.131825673855641,0.0173780082874938
5.785,0.647,25.88,0.409260659730011,0.167494287602644
5.803,0.466,18.64,0.177827941003892,0.0316227766016838
5.82,0.336,13.44,0.0977237220955811,0.00954992586021437
5.82,0.518,20.72,0.225943577022098,0.0510504999975407
5.838,0.246,9.84,0.0645654229034656,0.00416869383470336
5.857,0.556,22.24,0.269153480392692,0.0724435960074991
5.857,0.22,8.8,0.057279603098583,0.00328095293113119
5.876,0.518,20.72,0.225943577022098,0.0510504999975407
5.893,0.66,26.4,0.434510224171572,0.18879913490963
