NoReference,Constant,Random,Uniform,Optimized
1.66326626895009,0.0259271078409126,0.0178879641321805,0.0185208341937542,0.0185208341937542
1.79564194878134,0.0201728905928638,0.0223838855471661,0.0173048197365893,0.0173048197365893
1.91974629457414,0.0258594195411682,0.0233512435200582,0.0196915182870503,0.0196915182870503
1.81259673525507,0.0221122493047363,0.023609424477984,0.020116812168723,0.020116812168723
1.98085724101498,0.0253801570264682,0.0235072688962455,0.017007831046641,0.017007831046641
2.34778883474586,0.0238150117900403,0.0198400877039846,0.0183658998609189,0.0183658998609189
2.15185882180007,0.0214426479074305,0.0198141526363124,0.0181543959705339,0.0181543959705339
2.221306850578,0.0212118953833541,0.0196228620351079,0.0176024798434356,0.0176024798434356
1.79729715627894,0.0242219956868325,0.0176392886002372,0.016792322949134,0.016792322949134
1.70858579185339,0.0224969199159237,0.0209538853301789,0.0186289356960599,0.0186289356960599
2.16183668919836,0.0297985241079491,0.025437426591935,0.0231777071017792,0.0231777071017792
1.85342183596613,0.0229470777865907,0.019769257932442,0.0174460418229696,0.0174460418229696
2.04835439749219,0.0220311389552164,0.0252137581795003,0.0193493687219426,0.0193493687219426
1.87193247642713,0.0255136734109117,0.0201419083128278,0.0196907063409296,0.0196907063409296
2.00209700130688,0.0184122676356852,0.0203543167041147,0.0149795888916232,0.0149795888916232
1.98975367399585,0.0232004541546568,0.0236707886450797,0.0157228514806011,0.0157228514806011
1.88742088518618,0.0243423058951215,0.0209493309806932,0.015747934211342,0.015747934211342
1.92197248484932,0.0212911344042277,0.0227903738534792,0.0186680844928037,0.0186680844928037
2.0396268773035,0.0198519228670136,0.0209285266096458,0.0174353998079,0.0174353998079
1.70366356126431,0.0206108036480194,0.0196316482678808,0.0185978091857639,0.0185978091857639
1.83630121681594,0.0220044079099799,0.021675020675266,0.0177162983559538,0.0177162983559538
1.87449850177163,0.0176784311100747,0.0202724746830765,0.016389424955071,0.016389424955071
2.0281210972355,0.0248455880340526,0.0199116802557018,0.019255536807562,0.019255536807562
1.89618953998211,0.0175200553450079,0.0198756987442439,0.0145223349278494,0.0145223349278494
1.8016850380259,0.025830262976373,0.0209657010573788,0.0208377276934099,0.0208377276934099
2.01579920500259,0.0218679483956263,0.0226728255836686,0.0200547231177465,0.0200547231177465
2.14116106277875,0.0209338324324952,0.0228252979203825,0.0171010579366838,0.0171010579366838
1.84236924869457,0.0193992639021967,0.0191711811962905,0.0189879683678632,0.0189879683678632
2.0533640281052,0.0223516769090006,0.0184212232694632,0.0187528039154354,0.0187528039154354
1.72576017322707,0.0229891407605381,0.0191108988923763,0.019032530387485,0.019032530387485
2.01436671534128,0.0228412836479969,0.0199349856803485,0.0197311681300938,0.0197311681300938
1.67619436073118,0.0260686990358531,0.0199895830446579,0.0140550311667086,0.0140550311667086
2.23205473945239,0.0197294120588936,0.0162307494514991,0.0168957878155709,0.0168957878155709
1.65302315872639,0.0233579806899096,0.0188629263953963,0.0194543374599753,0.0194543374599753
1.92058057822875,0.0226206865064977,0.0187214634655262,0.0157456595115656,0.0157456595115656
1.76792538443768,0.0236256322717846,0.0175801565557167,0.0175864642190851,0.0175864642190851
1.90545917310595,0.0239183269536372,0.0236276037051955,0.0211029776119809,0.0211029776119809
2.4992243969457,0.0240824267911941,0.0214321869946616,0.0185967752142831,0.0185967752142831
2.07985926561102,0.0210279829426173,0.0193825400475581,0.0200167391364056,0.0200167391364056
2.43594991843884,0.0255142142614621,0.0200662463435096,0.0160457048453856,0.0160457048453856
1.93793087190346,0.0242831286494147,0.0232683062401496,0.0160611020439709,0.0160611020439709
2.17019162945762,0.0248383709916821,0.0207062099732418,0.0176780071009136,0.0176780071009136
1.8462095300403,0.0255211024039002,0.0211738529516197,0.0207647540769567,0.0207647540769567
2.14897962123502,0.0217446216030234,0.0172855976502375,0.0183276347987779,0.0183276347987779
1.83816984927139,0.0235266967564447,0.0200320469686569,0.0168681455446076,0.0168681455446076
2.3492091399617,0.019092991144965,0.026385710316358,0.0174959067886161,0.0174959067886161
2.06444544279299,0.0244571271971748,0.0272516033987539,0.0146257008957468,0.0146257008957468
1.94149633551747,0.0224266157199489,0.0177012408984726,0.0190331606801957,0.0190331606801957
1.93726498286919,0.021970132581214,0.0192922867274826,0.0179067120456736,0.0179067120456736
1.82294293257403,0.0234282987797959,0.0214190560872613,0.0174800829340533,0.0174800829340533
2.1313830818895,0.0228600583724643,0.0237601240177269,0.0202859262467059,0.0202859262467059
2.15619589616771,0.0232427376644143,0.0215014262149229,0.0168081044739475,0.0168081044739475
1.85342941744996,0.0246268482564725,0.0231540766075662,0.0177016634204928,0.0177016634204928
2.11631848448251,0.0249332221829098,0.0241693968209292,0.0179971099682846,0.0179971099682846
1.90616138454988,0.0202791947599731,0.020340037417048,0.0183138859867766,0.0183138859867766
1.97902665845821,0.019352659788681,0.0183501185422075,0.0174599874248249,0.0174599874248249
2.03952981886785,0.0214266844838047,0.0204376766077697,0.015799517375416,0.015799517375416
1.86153540823207,0.0202914925111816,0.0183064091757802,0.0177362690958432,0.0177362690958432
2.01138781687531,0.0236801291860192,0.0233662000568146,0.0184570626555261,0.0184570626555261
2.18482134270905,0.0224774183357476,0.0209015678487719,0.0183827847879521,0.0183827847879521
2.0320077144892,0.0220275309685824,0.0215843383203609,0.0171312076361525,0.0171312076361525
1.87526017817586,0.0225569650586501,0.0202207503413693,0.0189216964150451,0.0189216964150451
1.88600588033466,0.0195896606733206,0.0194253885600664,0.0184163596760876,0.0184163596760876
1.81029500382808,0.0225351358498412,0.0202662762604918,0.0167172078009794,0.0167172078009794
2.10654209027358,0.0153295069267708,0.0216799543326497,0.0146532903600197,0.0146532903600197
2.22355871540305,0.0240717573994382,0.0206767266848887,0.0169738453502883,0.0169738453502883
1.88219846784075,0.0225260362922356,0.0212476997175099,0.0178023506016408,0.0178023506016408
2.05093016518698,0.0206054162738823,0.0253610388691741,0.0193471762888582,0.0193471762888582
2.17358577034724,0.0201089904563245,0.0199601500534859,0.0194229469974956,0.0194229469974956
2.16179850410407,0.0234559119866206,0.0230457161075131,0.0202633688252753,0.0202633688252753
2.30721029868126,0.0218794602377515,0.0231476714825784,0.0164376758366258,0.0164376758366258
1.88898140049882,0.0229614969942921,0.024174442009502,0.0161707891364467,0.0161707891364467
2.02482634548143,0.0234918452503642,0.0182246702721994,0.0145217492308786,0.0145217492308786
2.22564733551623,0.0211355826756866,0.020083197321431,0.0186686017791953,0.0186686017791953
1.87272480078513,0.0205774267607596,0.0277293167661628,0.0213083739137878,0.0213083739137878
2.13953081433247,0.0217543320304351,0.0196595433850317,0.0186689041877009,0.0186689041877009
2.06262046690322,0.0243638351527113,0.0186815155549663,0.0191551247609547,0.0191551247609547
2.04187141310435,0.0205811563715304,0.0239320766242182,0.0181495507657059,0.0181495507657059
1.83799051388172,0.0248607441241957,0.0226217823804773,0.0148003897614968,0.0148003897614968
2.33646048439369,0.0194319520962332,0.0166410951096048,0.0170355415509926,0.0170355415509926
1.99677765734583,0.023124094492519,0.0196904104978623,0.0198621067516862,0.0198621067516862
1.970219895605,0.0215529386927551,0.02105912032775,0.0177591619304418,0.0177591619304418
2.06428166105515,0.0204011647687092,0.0189577650416825,0.0186925322423488,0.0186925322423488
2.0330363142382,0.0186513746539435,0.0200318672222084,0.0168224060448504,0.0168224060448504
1.80477942040394,0.0237576505038151,0.0221803671249037,0.0157069360089684,0.0157069360089684
1.72434159676403,0.0254692337870215,0.0223048255671527,0.019629374710895,0.019629374710895
2.07447355326828,0.022474108486248,0.0240655464262328,0.0174655116657547,0.0174655116657547
2.06720922740989,0.0233511810664467,0.0218490682036118,0.0161606847067377,0.0161606847067377
2.16512147402828,0.0217050191192572,0.0166438641843797,0.021447866932237,0.021447866932237
1.70105531043574,0.0246938564703912,0.0203260990063495,0.0185627057091635,0.0185627057091635
1.99774763152503,0.0233741649366889,0.0235158159546889,0.0194831881343222,0.0194831881343222
1.78942019513399,0.023083343984531,0.0215792595161509,0.0181217993330205,0.0181217993330205
1.99844365885759,0.0209052504434193,0.0171418409697048,0.0172520716897761,0.0172520716897761
1.97057801375538,0.0216363652120418,0.0219614789334694,0.019314909617456,0.019314909617456
1.641002785878,0.0229298362445621,0.018645878695313,0.0191983799961882,0.0191983799961882
1.89171619816431,0.0212116660772689,0.0219332098860307,0.0161423906232265,0.0161423906232265
2.35565040350962,0.0230767580893574,0.0221596923142642,0.0180217827167612,0.0180217827167612
1.49970001564037,0.0253965295143389,0.018551903204494,0.0176327128245975,0.0176327128245975
1.94805534212478,0.0186091251514716,0.0202745309332133,0.0192239531109079,0.0192239531109079
2.02462321762388,0.0207765633222808,0.0205868629126054,0.0156485825404027,0.0156485825404027
1.82805865692435,0.0209373091141494,0.0237920649065643,0.0166136514899435,0.0166136514899435
2.00543388696241,0.0206709334020814,0.0183403202076478,0.0187817298021629,0.0187817298021629
1.86766459828628,0.0239840147708214,0.0232551081110862,0.018239933083679,0.018239933083679
2.00983095644592,0.018981199604845,0.0213033186542379,0.0179984192010457,0.0179984192010457
2.07515414443354,0.0208404487402581,0.0197202654849717,0.0168681632627117,0.0168681632627117
1.77243063458334,0.0196344874417557,0.0189732760671182,0.0167360540268909,0.0167360540268909
2.05606027032987,0.018773878407102,0.0226238909290484,0.01970647084192,0.01970647084192
2.00775328485309,0.0215409054821981,0.0202091771971777,0.0183563948255536,0.0183563948255536
1.6939846371568,0.020985229894027,0.0229416805470089,0.0174502054254296,0.0174502054254296
2.13548309036784,0.0233330290435453,0.023896895473981,0.0199019946785455,0.0199019946785455
2.02992941236675,0.0264354870220383,0.0209044304961017,0.0214015876452579,0.0214015876452579
1.7708176996204,0.0234830091979843,0.0222240459133186,0.019156807530881,0.019156807530881
1.94532864256574,0.0232759291955204,0.0220541853978557,0.0169560474171017,0.0169560474171017
2.02324173508275,0.0194492343764512,0.0225232022418477,0.0184137670091641,0.0184137670091641
1.82436568745573,0.0256111186224214,0.0192512583123234,0.0196389109572312,0.0196389109572312
2.14531542261771,0.0218508198882892,0.0235907006025626,0.0172334923678872,0.0172334923678872
2.00518827859014,0.0223516000310669,0.0229446474043824,0.0181550262754498,0.0181550262754498
1.98860098318883,0.022342920565146,0.0232876329982925,0.0174666050502534,0.0174666050502534
2.00150293317835,0.0226502715385785,0.022609720135445,0.016925348015551,0.016925348015551
1.84079458719196,0.0220253227782713,0.0219960335010422,0.0178617060499093,0.0178617060499093
1.94814436689122,0.0236238213238908,0.0197079650865514,0.0180719013071291,0.0180719013071291
1.79973232858867,0.0251839260427846,0.0183800830309308,0.0188843133197486,0.0188843133197486
2.22066378435128,0.0229722128559027,0.0190917310829675,0.0165910980891501,0.0165910980891501
1.95285067874759,0.0232272560835507,0.0219790664134049,0.0195513474373285,0.0195513474373285
2.17954977105476,0.0217700399988151,0.0187820331686448,0.0153676027600407,0.0153676027600407
1.84135060929484,0.0195317547829147,0.0184003111693665,0.0193824113474514,0.0193824113474514
2.23051101841579,0.024241200078606,0.0209144447874484,0.0196130140685659,0.0196130140685659
2.13614867287402,0.022343248560616,0.0224196832276372,0.0181030377031026,0.0181030377031026
2.10390239872158,0.018385028217543,0.025190528344362,0.0178573223294243,0.0178573223294243
