时间(s),电压(V)
20.817,0.544
20.836,0.712
20.836,0.569
20.853,0.207
20.871,0.608
20.871,0.259
20.890,0.544
20.908,0.362
20.908,0.492
20.925,0.673
20.942,0.427
20.942,0.660
20.960,0.311
20.979,0.634
20.979,0.738
20.997,0.595
21.018,0.725
21.018,0.776
21.037,0.699
21.037,0.764
21.056,0.789
21.073,0.751
21.073,0.776
21.090,0.789
21.109,0.776
21.110,0.776
21.127,0.751
21.145,0.789
21.145,0.764
21.162,0.686
21.180,0.764
21.180,0.712
21.198,0.660
21.215,0.712
21.215,0.595
21.234,0.285
21.251,0.634
21.251,0.544
21.268,0.531
21.286,0.427
21.286,0.479
21.303,0.686
21.322,0.375
21.322,0.647
21.340,0.259
21.358,0.608
21.358,0.725
21.376,0.569
21.394,0.712
21.394,0.776
21.411,0.686
21.431,0.764
21.431,0.789
21.449,0.751
21.466,0.789
21.466,0.776
21.484,0.776
21.501,0.789
21.502,0.751
21.520,0.789
21.539,0.751
21.539,0.699
21.560,0.751
21.560,0.712
21.579,0.582
21.597,0.725
21.597,0.621
21.616,0.298
21.636,0.647
21.636,0.414
21.654,0.492
21.654,0.492
21.673,0.401
21.693,0.660
21.693,0.285
21.713,0.634
21.713,0.233
21.731,0.595
21.748,0.725
21.748,0.544
21.766,0.699
21.784,0.764
21.784,0.673
21.802,0.751
21.820,0.776
21.820,0.751
21.840,0.776
21.858,0.776
21.858,0.776
21.877,0.776
21.894,0.764
21.895,0.789
21.913,0.764
21.931,0.699
21.931,0.776
21.950,0.712
21.969,0.595
21.969,0.738
21.990,0.621
21.990,0.311
22.010,0.647
22.010,0.608
22.032,0.505
22.054,0.505
22.054,0.349
22.073,0.634
22.073,0.220
22.092,0.608
22.112,0.712
22.112,0.569
22.131,0.712
22.131,0.518
22.150,0.686
22.170,0.751
22.170,0.660
22.189,0.738
22.189,0.776
22.208,0.738
22.227,0.764
22.227,0.776
22.246,0.776
22.266,0.776
22.266,0.751
22.284,0.776
22.284,0.764
22.304,0.712
22.322,0.776
22.322,0.725
22.340,0.608
22.358,0.738
22.358,0.647
22.376,0.414
22.394,0.686
22.394,0.492
22.413,0.388
22.431,0.556
22.431,0.259
22.449,0.634
22.466,0.168
22.466,0.582
22.483,0.712
22.503,0.531
22.503,0.699
22.522,0.569
22.522,0.673
22.540,0.751
22.558,0.647
22.558,0.751
22.576,0.776
22.594,0.725
22.594,0.764
22.612,0.776
22.630,0.764
22.630,0.789
22.649,0.764
22.667,0.789
22.667,0.764
22.685,0.712
22.702,0.776
22.702,0.738
22.720,0.634
22.738,0.738
22.738,0.647
22.756,0.440
22.775,0.686
22.775,0.505
22.793,0.324
22.810,0.544
22.811,0.207
22.828,0.634
22.847,0.194
22.847,0.556
22.865,0.699
22.883,0.505
22.883,0.686
22.901,0.440
22.918,0.660
22.918,0.738
22.937,0.647
22.955,0.725
22.955,0.764
22.974,0.712
22.991,0.764
22.993,0.764
23.010,0.764
23.027,0.776
23.027,0.764
23.046,0.776
23.046,0.776
23.065,0.725
23.082,0.776
23.082,0.738
23.100,0.660
23.117,0.751
23.117,0.673
23.136,0.479
23.155,0.699
23.155,0.531
23.173,0.259
23.191,0.582
23.191,0.155
23.209,0.582
23.227,0.272
23.227,0.544
23.245,0.686
23.262,0.479
23.262,0.673
23.280,0.388
23.298,0.647
23.298,0.738
23.316,0.621
23.334,0.725
23.334,0.776
23.352,0.712
23.369,0.764
23.369,0.776
23.387,0.764
23.405,0.776
23.405,0.764
23.422,0.764
23.441,0.776
23.441,0.738
23.458,0.776
23.476,0.738
23.476,0.660
23.494,0.751
23.511,0.673
23.511,0.518
23.529,0.712
23.546,0.556
23.546,0.673
23.566,0.595
23.583,0.207
23.583,0.544
23.599,0.362
23.618,0.492
23.618,0.673
23.636,0.427
23.654,0.647
23.654,0.311
23.673,0.647
23.691,0.725
23.691,0.595
23.710,0.712
23.728,0.764
23.728,0.686
23.747,0.764
23.765,0.776
23.765,0.751
23.783,0.776
23.804,0.764
23.804,0.764
23.822,0.789
23.822,0.738
23.839,0.776
23.857,0.751
23.857,0.686
23.875,0.764
23.892,0.699
23.893,0.544
23.910,0.699
23.928,0.595
23.928,0.246
23.946,0.621
23.964,0.272
23.964,0.531
23.981,0.414
23.999,0.479
23.999,0.660
24.017,0.388
24.035,0.634
24.035,0.246
24.054,0.621
24.072,0.712
24.072,0.569
24.091,0.712
24.109,0.764
24.109,0.699
24.127,0.751
24.145,0.764
24.145,0.751
24.165,0.751
24.181,0.776
24.181,0.776
24.199,0.776
24.217,0.738
24.217,0.776
24.234,0.751
24.253,0.686
24.253,0.764
24.270,0.699
24.288,0.582
24.288,0.712
24.305,0.608
24.323,0.246
24.323,0.634
24.341,0.388
24.358,0.479
24.358,0.466
24.377,0.427
24.395,0.660
24.396,0.311
24.413,0.608
24.432,0.155
24.432,0.582
24.449,0.712
24.467,0.531
24.467,0.686
24.485,0.751
24.504,0.660
24.504,0.751
24.522,0.764
24.538,0.738
24.538,0.764
24.556,0.764
24.574,0.751
24.574,0.764
24.591,0.738
24.610,0.764
24.610,0.738
24.628,0.673
24.646,0.751
24.646,0.686
24.663,0.569
24.683,0.699
24.683,0.582
24.700,0.272
24.720,0.621
24.720,0.388
24.739,0.440
24.739,0.453
24.757,0.349
24.777,0.608
24.777,0.414
24.796,0.569
24.814,0.686
24.814,0.531
24.832,0.673
24.850,0.505
24.850,0.660
24.868,0.712
24.886,0.634
24.886,0.712
24.904,0.738
24.905,0.699
24.922,0.725
24.939,0.738
24.939,0.738
24.957,0.738
24.975,0.712
24.975,0.738
24.994,0.725
25.012,0.660
25.012,0.725
25.029,0.673
25.047,0.569
25.047,0.699
25.065,0.595
25.084,0.479
25.084,0.634
25.102,0.453
25.120,0.388
25.121,0.492
25.139,0.272
25.157,0.582
25.157,0.181
25.175,0.544
25.194,0.673
25.194,0.505
25.211,0.660
25.229,0.440
25.229,0.647
25.247,0.712
25.266,0.621
25.266,0.712
25.284,0.738
25.302,0.699
25.302,0.738
25.320,0.751
25.320,0.738
25.339,0.738
25.358,0.738
25.358,0.751
25.378,0.751
25.396,0.686
25.396,0.751
25.415,0.699
25.433,0.595
25.433,0.712
25.452,0.621
25.452,0.401
25.470,0.647
25.489,0.466
25.489,0.427
25.508,0.531
25.525,0.207
25.525,0.582
25.544,0.142
25.562,0.544
25.562,0.673
25.580,0.479
25.598,0.647
25.599,0.427
25.617,0.621
25.635,0.712
25.635,0.608
25.653,0.712
25.654,0.751
25.672,0.712
25.690,0.738
25.691,0.751
25.710,0.738
25.728,0.738
25.729,0.738
25.747,0.751
25.766,0.738
25.766,0.699
25.785,0.751
25.785,0.699
25.804,0.621
25.822,0.712
25.822,0.634
25.841,0.440
25.859,0.660
25.859,0.505
25.879,0.272
25.897,0.556
25.897,0.479
25.916,0.556
25.935,0.246
25.935,0.505
25.954,0.660
25.954,0.453
25.972,0.647
25.990,0.375
25.990,0.608
26.010,0.699
26.028,0.582
26.029,0.712
26.047,0.725
26.065,0.673
26.065,0.712
26.085,0.738
26.085,0.712
26.103,0.725
26.122,0.712
26.122,0.712
26.140,0.712
26.158,0.660
26.158,0.699
26.177,0.647
26.195,0.556
26.195,0.647
26.215,0.569
26.215,0.388
26.232,0.556
26.250,0.414
26.250,0.168
26.269,0.414
26.288,0.181
26.288,0.349
26.307,0.194
26.326,0.285
26.326,0.440
26.344,0.233
26.362,0.388
26.362,0.181
26.380,0.349
26.380,0.414
26.399,0.311
26.417,0.401
26.417,0.453
26.437,0.375
26.455,0.427
26.455,0.440
26.473,0.427
26.492,0.440
26.492,0.440
26.511,0.440
26.529,0.440
26.529,0.401
26.548,0.440
26.548,0.427
26.566,0.362
26.584,0.427
26.584,0.375
26.602,0.259
26.621,0.556
26.621,0.285
26.639,0.168
26.656,0.311
26.657,0.194
26.675,0.246
26.694,0.181
26.694,0.194
26.712,0.362
26.730,0.168
26.730,0.336
26.749,0.194
26.767,0.311
26.767,0.414
26.785,0.285
26.803,0.427
26.804,0.466
26.822,0.414
26.822,0.466
26.841,0.492
26.858,0.466
26.859,0.505
26.877,0.505
26.894,0.492
26.894,0.505
26.913,0.492
26.931,0.518
26.931,0.505
26.948,0.440
26.966,0.518
26.967,0.466
26.985,0.336
27.003,0.479
27.003,0.375
27.021,0.168
27.039,0.427
27.039,0.207
27.058,0.298
27.075,0.272
27.075,0.272
27.093,0.479
27.112,0.194
27.112,0.479
27.129,0.608
27.147,0.466
27.147,0.595
27.166,0.440
27.184,0.582
27.185,0.660
27.202,0.595
27.202,0.660
27.220,0.699
27.239,0.660
27.239,0.699
27.256,0.699
27.275,0.712
27.275,0.699
27.295,0.673
27.312,0.712
27.312,0.686
27.329,0.634
27.347,0.699
27.348,0.647
27.367,0.518
27.385,0.660
27.385,0.544
27.405,0.233
27.425,0.582
27.425,0.324
27.448,0.427
27.448,0.414
27.468,0.349
27.468,0.582
27.488,0.220
27.488,0.544
27.508,0.647
27.527,0.518
27.527,0.634
27.546,0.492
27.563,0.634
27.563,0.699
27.581,0.621
27.599,0.699
27.599,0.725
27.619,0.686
27.637,0.725
27.637,0.725
27.656,0.712
27.656,0.725
27.674,0.699
27.693,0.725
27.693,0.699
27.712,0.660
27.730,0.712
27.730,0.660
27.750,0.544
27.767,0.673
27.767,0.582
27.785,0.285
27.804,0.595
27.804,0.388
27.822,0.375
27.822,0.440
27.839,0.440
27.858,0.569
27.858,0.194
27.875,0.531
27.894,0.647
27.894,0.479
27.912,0.634
27.930,0.427
27.930,0.582
27.948,0.660
27.966,0.556
27.966,0.660
27.984,0.686
28.003,0.634
28.003,0.660
28.021,0.660
28.039,0.647
28.039,0.660
28.057,0.608
28.076,0.634
28.076,0.595
28.093,0.531
28.114,0.595
28.114,0.544
28.133,0.427
28.133,0.531
28.151,0.440
28.169,0.621
28.169,0.440
28.187,0.259
28.204,0.207
28.204,0.285
28.222,0.181
28.239,0.336
28.239,0.129
28.257,0.285
28.275,0.401
28.275,0.246
28.292,0.518
28.311,0.220
28.311,0.375
28.327,0.453
28.345,0.375
28.345,0.479
28.364,0.531
28.381,0.492
28.381,0.569
28.399,0.569
28.417,0.569
28.434,0.608
28.434,0.582
28.452,0.621
28.469,0.621
28.469,0.582
28.488,0.647
28.507,0.608
28.507,0.531
28.524,0.647
28.541,0.556
28.541,0.349
28.559,0.608
28.577,0.440
28.577,0.311
28.595,0.492
28.614,0.194
28.614,0.544
28.631,0.194
28.631,0.518
28.649,0.660
28.667,0.492
28.667,0.647
28.685,0.414
28.704,0.634
28.704,0.725
28.722,0.621
28.739,0.712
28.739,0.751
28.757,0.699
28.774,0.751
28.775,0.764
28.792,0.751
28.810,0.764
28.810,0.751
28.828,0.764
28.846,0.751
28.846,0.712
28.865,0.764
28.883,0.725
28.883,0.647
28.901,0.738
28.919,0.673
28.919,0.479
28.936,0.686
28.954,0.531
28.954,0.246
28.972,0.569
28.989,0.155
28.989,0.556
29.008,0.285
29.025,0.531
29.026,0.686
29.045,0.466
29.062,0.660
29.062,0.388
29.080,0.634
29.097,0.725
29.097,0.595
29.116,0.699
29.135,0.751
29.135,0.686
29.153,0.738
29.172,0.764
29.172,0.751
29.190,0.751
29.208,0.725
29.208,0.738
29.225,0.725
29.242,0.686
29.243,0.738
29.261,0.699
29.279,0.608
29.279,0.712
29.296,0.634
29.314,0.453
29.314,0.647
29.331,0.505
29.349,0.207
29.349,0.544
29.367,0.194
29.386,0.492
29.386,0.272
29.403,0.440
29.421,0.595
29.421,0.375
29.439,0.569
29.456,0.285
29.456,0.544
29.474,0.634
29.492,0.582
29.492,0.608
29.511,0.647
29.528,0.582
29.528,0.634
29.547,0.660
29.564,0.621
29.564,0.647
29.581,0.634
29.600,0.647
29.600,0.634
29.618,0.608
29.636,0.634
29.636,0.608
29.654,0.531
29.672,0.608
29.672,0.544
29.690,0.492
29.708,0.569
29.708,0.440
29.727,0.194
29.727,0.479
29.746,0.246
29.763,0.375
29.763,0.285
29.781,0.324
29.799,0.518
29.799,0.259
29.817,0.479
29.834,0.194
29.834,0.440
29.853,0.544
29.871,0.401
29.871,0.518
29.890,0.569
29.908,0.479
29.908,0.544
29.927,0.569
29.944,0.518
29.944,0.556
29.962,0.531
29.981,0.531
29.981,0.544
29.999,0.492
30.017,0.531
30.017,0.505
30.035,0.427
30.053,0.518
30.053,0.440
30.071,0.311
30.089,0.453
30.089,0.336
30.107,0.168
30.125,0.362
30.125,0.233
30.144,0.272
30.162,0.194
30.162,0.259
30.180,0.375
30.180,0.233
30.199,0.544
30.218,0.207
30.218,0.336
30.236,0.453
30.254,0.336
30.254,0.466
30.273,0.531
30.291,0.466
30.291,0.531
30.310,0.569
30.329,0.544
30.329,0.582
30.346,0.582
30.348,0.595
30.365,0.608
30.384,0.582
30.384,0.621
30.402,0.608
30.421,0.556
30.421,0.621
30.439,0.582
30.457,0.453
30.457,0.608
30.476,0.505
30.494,0.246
30.494,0.556
30.512,0.324
30.529,0.401
30.529,0.414
30.548,0.324
30.566,0.582
30.566,0.207
30.585,0.569
30.585,0.686
30.603,0.544
30.622,0.725
30.622,0.492
30.639,0.673
30.658,0.725
30.658,0.647
30.675,0.738
30.693,0.764
30.693,0.725
30.712,0.751
30.730,0.764
30.731,0.751
30.749,0.764
30.767,0.738
30.767,0.764
30.784,0.751
30.804,0.699
30.805,0.764
30.822,0.699
30.840,0.595
30.840,0.725
30.859,0.634
30.859,0.349
30.876,0.660
30.894,0.440
30.895,0.427
30.913,0.608
30.932,0.311
30.932,0.621
30.949,0.194
30.967,0.595
30.968,0.699
30.986,0.556
31.005,0.699
31.005,0.505
31.025,0.673
31.045,0.751
31.045,0.647
31.063,0.738
31.063,0.764
31.081,0.725
31.100,0.764
31.100,0.764
31.119,0.751
31.137,0.776
31.137,0.751
31.157,0.776
31.157,0.751
31.176,0.699
31.193,0.751
31.193,0.712
31.211,0.608
31.230,0.725
31.230,0.634
31.249,0.401
31.267,0.647
31.267,0.479
31.285,0.388
31.306,0.505
31.306,0.259
31.327,0.582
31.327,0.142
31.348,0.544
31.348,0.673
31.368,0.492
31.388,0.647
31.388,0.414
31.407,0.621
31.407,0.686
31.428,0.582
31.448,0.673
31.448,0.712
31.467,0.673
31.467,0.699
31.488,0.699
31.508,0.686
31.508,0.699
31.529,0.686
31.529,0.699
31.550,0.673
31.550,0.634
31.570,0.673
31.589,0.634
31.589,0.531
31.608,0.647
31.609,0.556
31.630,0.349
31.650,0.556
31.650,0.401
31.673,0.220
31.673,0.440
31.693,0.168
31.693,0.440
31.714,0.181
31.735,0.401
31.735,0.531
31.753,0.660
31.753,0.505
31.772,0.259
31.790,0.453
31.790,0.531
31.809,0.414
31.827,0.505
31.827,0.531
31.845,0.492
31.863,0.531
31.863,0.544
31.881,0.518
31.901,0.531
31.901,0.505
31.918,0.531
31.935,0.505
31.936,0.466
31.954,0.492
31.972,0.466
31.972,0.375
31.990,0.453
32.009,0.375
32.009,0.246
32.027,0.375
32.027,0.259
32.045,0.220
32.064,0.272
32.064,0.194
32.082,0.285
32.100,0.207
32.100,0.272
32.119,0.375
32.136,0.246
32.136,0.375
32.155,0.220
32.174,0.375
32.174,0.453
32.192,0.362
32.209,0.453
32.209,0.505
32.228,0.453
32.246,0.505
32.246,0.531
32.264,0.505
32.264,0.544
32.281,0.544
32.299,0.569
32.317,0.569
32.317,0.544
32.335,0.595
32.355,0.569
32.355,0.518
32.372,0.595
32.372,0.531
32.390,0.388
32.407,0.569
32.407,0.453
32.426,0.207
32.444,0.505
32.444,0.220
32.462,0.466
32.480,0.272
32.480,0.414
32.499,0.582
32.516,0.349
32.516,0.569
32.534,0.246
32.552,0.544
32.552,0.660
32.570,0.505
32.589,0.647
32.589,0.699
32.607,0.621
32.624,0.686
32.624,0.725
32.643,0.686
32.660,0.712
32.660,0.699
32.678,0.725
32.696,0.712
32.696,0.686
32.714,0.699
32.731,0.686
32.732,0.621
32.750,0.712
32.768,0.634
32.768,0.479
32.787,0.660
32.805,0.531
32.805,0.207
32.824,0.569
32.824,0.233
32.845,0.479
32.866,0.336
32.866,0.427
32.886,0.621
32.886,0.362
32.906,0.595
32.927,0.246
32.927,0.569
32.947,0.673
32.947,0.531
32.968,0.660
32.968,0.712
32.986,0.647
33.005,0.725
33.005,0.725
33.023,0.725
33.042,0.738
33.042,0.725
33.060,0.725
33.080,0.738
33.080,0.712
33.098,0.738
33.098,0.712
33.116,0.647
33.136,0.725
33.136,0.673
33.155,0.531
33.175,0.686
33.175,0.569
33.195,0.233
33.195,0.608
33.213,0.349
33.230,0.479
33.230,0.440
33.250,0.401
33.267,0.634
33.267,0.285
33.286,0.608
33.303,0.181
33.304,0.569
33.323,0.699
33.341,0.531
33.341,0.673
33.359,0.738
33.377,0.660
33.377,0.712
33.395,0.751
33.412,0.712
33.412,0.751
33.430,0.738
33.449,0.764
33.449,0.751
33.466,0.712
33.484,0.751
33.484,0.738
33.502,0.673
33.502,0.738
33.521,0.686
33.540,0.569
33.540,0.712
33.558,0.608
33.577,0.298
33.577,0.634
33.594,0.518
33.612,0.427
33.612,0.466
33.631,0.375
33.650,0.621
33.650,0.246
33.668,0.582
33.685,0.712
33.685,0.569
33.704,0.686
33.721,0.518
33.721,0.673
33.740,0.738
33.758,0.660
33.758,0.725
33.779,0.764
33.779,0.725
33.797,0.751
33.814,0.764
33.815,0.751
33.833,0.751
33.851,0.725
33.851,0.764
33.869,0.751
33.888,0.686
33.888,0.764
33.905,0.699
33.923,0.595
33.924,0.712
33.942,0.621
33.960,0.324
33.960,0.647
33.979,0.427
33.996,0.518
33.996,0.505
34.014,0.324
34.033,0.608
34.033,0.181
34.052,0.582
34.052,0.699
34.070,0.544
34.088,0.686
34.088,0.492
34.106,0.660
34.124,0.712
34.124,0.647
34.141,0.699
34.160,0.751
34.160,0.712
34.178,0.751
34.198,0.738
34.198,0.751
34.217,0.764
34.218,0.738
34.235,0.764
34.253,0.738
34.253,0.699
34.271,0.751
34.290,0.712
34.290,0.608
34.307,0.725
34.325,0.634
34.325,0.401
34.343,0.660
34.362,0.479
34.362,0.349
34.379,0.531
34.397,0.233
34.397,0.595
34.416,0.194
34.434,0.556
34.434,0.686
34.452,0.492
34.469,0.673
34.469,0.453
34.487,0.660
34.504,0.738
34.505,0.621
34.523,0.712
34.541,0.764
34.541,0.699
34.561,0.751
34.579,0.764
34.579,0.751
34.598,0.764
34.617,0.751
34.617,0.764
34.635,0.764
34.635,0.712
34.655,0.764
34.673,0.712
34.673,0.621
34.692,0.712
34.711,0.647
34.711,0.427
34.730,0.673
34.730,0.492
34.749,0.298
34.768,0.556
34.768,0.233
34.787,0.569
34.805,0.233
34.805,0.531
34.824,0.673
34.842,0.479
34.842,0.660
34.861,0.414
34.861,0.621
34.879,0.712
34.898,0.621
34.898,0.699
34.916,0.738
34.933,0.686
34.933,0.738
34.951,0.751
34.970,0.738
34.970,0.751
34.987,0.738
35.005,0.751
35.005,0.738
35.024,0.699
35.041,0.751
35.041,0.712
35.059,0.621
35.077,0.712
35.077,0.647
35.096,0.466
35.113,0.673
35.113,0.531
35.131,0.220
35.149,0.569
35.149,0.194
35.167,0.544
35.186,0.272
35.186,0.492
35.205,0.660
35.205,0.440
35.224,0.634
35.242,0.336
35.242,0.608
35.259,0.699
35.279,0.556
35.279,0.686
35.297,0.712
35.314,0.660
35.314,0.712
35.332,0.725
35.350,0.699
35.350,0.725
35.368,0.712
35.386,0.725
35.386,0.712
35.405,0.673
35.422,0.699
35.422,0.673
35.439,0.569
35.457,0.673
35.457,0.595
35.475,0.440
35.493,0.608
35.493,0.466
35.511,0.181
35.528,0.479
35.528,0.220
35.545,0.401
35.563,0.233
35.563,0.311
35.581,0.492
35.600,0.259
35.600,0.440
35.618,0.168
35.636,0.401
35.636,0.492
35.654,0.362
35.672,0.453
35.672,0.505
35.690,0.440
35.709,0.505
35.709,0.531
35.727,0.505
35.745,0.531
35.745,0.531
35.762,0.531
35.781,0.544
35.781,0.505
35.798,0.556
35.816,0.518
35.816,0.453
35.833,0.531
35.851,0.466
35.851,0.324
35.869,0.479
35.888,0.362
35.888,0.259
35.905,0.414
35.922,0.233
35.922,0.453
35.940,0.220
35.957,0.259
35.957,0.453
35.976,0.272
35.994,0.440
35.994,0.233
36.012,0.414
36.030,0.531
36.030,0.401
36.047,0.531
36.066,0.595
36.066,0.531
36.084,0.595
36.102,0.647
36.102,0.595
36.120,0.634
36.137,0.634
36.137,0.647
36.156,0.647
36.174,0.621
36.174,0.673
36.191,0.634
36.209,0.569
36.210,0.660
36.227,0.608
36.245,0.466
36.245,0.621
36.263,0.518
36.280,0.207
36.280,0.556
36.298,0.324
36.316,0.401
36.316,0.401
36.335,0.349
36.352,0.621
36.353,0.246
36.369,0.556
36.387,0.207
36.387,0.531
36.405,0.660
36.423,0.492
36.423,0.660
36.441,0.699
36.459,0.621
36.459,0.699
36.476,0.725
36.494,0.686
36.494,0.725
36.512,0.725
36.529,0.725
36.529,0.738
36.546,0.712
36.564,0.738
36.564,0.725
36.582,0.660
36.600,0.738
36.600,0.686
36.618,0.569
36.636,0.699
36.636,0.608
36.654,0.285
36.673,0.634
36.673,0.401
36.692,0.453
36.710,0.479
36.710,0.349
36.728,0.608
36.746,0.246
36.746,0.595
36.764,0.699
36.781,0.544
36.781,0.686
36.800,0.505
36.818,0.647
36.818,0.725
36.836,0.660
36.854,0.725
36.854,0.751
36.872,0.725
36.891,0.751
36.891,0.764
36.908,0.751
36.926,0.764
36.926,0.738
36.945,0.751
36.945,0.751
36.963,0.686
36.981,0.764
36.981,0.699
36.998,0.608
37.017,0.712
37.017,0.634
37.034,0.388
37.052,0.660
37.052,0.544
37.070,0.362
37.089,0.505
37.089,0.285
37.107,0.595
37.125,0.194
37.125,0.556
37.143,0.686
37.160,0.518
37.161,0.673
37.178,0.466
37.197,0.660
37.197,0.738
37.214,0.634
37.234,0.712
37.234,0.751
37.252,0.699
37.269,0.751
37.269,0.764
37.287,0.751
37.304,0.751
37.304,0.738
37.322,0.751
37.341,0.751
37.341,0.699
37.359,0.751
37.376,0.699
37.376,0.608
37.394,0.725
37.413,0.634
37.413,0.388
37.430,0.634
37.448,0.466
37.448,0.336
37.466,0.505
37.484,0.220
37.484,0.544
37.502,0.220
37.520,0.505
37.520,0.621
37.538,0.440
37.556,0.582
37.556,0.362
37.573,0.582
37.591,0.608
37.591,0.479
37.609,0.556
37.628,0.569
37.628,0.505
37.646,0.492
37.664,0.479
37.664,0.440
37.682,0.414
37.699,0.401
37.699,0.479
37.717,0.479
37.735,0.479
37.735,0.569
37.754,0.569
37.771,0.505
37.772,0.634
37.789,0.582
37.808,0.401
37.808,0.647
37.826,0.505
37.827,0.272
37.844,0.556
37.862,0.233
37.862,0.582
37.881,0.453
37.901,0.544
37.901,0.699
37.919,0.479
37.937,0.673
37.937,0.401
37.956,0.647
37.973,0.725
37.973,0.595
37.992,0.699
38.010,0.725
38.010,0.647
38.028,0.686
38.028,0.673
38.046,0.621
38.064,0.608
38.064,0.556
38.082,0.544
38.101,0.479
38.101,0.388
38.119,0.388
38.137,0.336
38.137,0.285
38.156,0.401
38.173,0.349
38.173,0.233
38.192,0.427
38.211,0.324
38.211,0.207
38.231,0.375
38.231,0.259
38.249,0.362
38.267,0.168
38.267,0.336
38.287,0.518
38.306,0.324
38.306,0.505
38.325,0.220
38.326,0.479
38.346,0.582
38.366,0.466
38.366,0.582
38.386,0.634
38.386,0.569
38.406,0.634
38.425,0.673
38.425,0.647
38.444,0.673
38.462,0.673
38.462,0.686
38.481,0.686
38.481,0.647
38.498,0.699
38.517,0.660
38.517,0.582
38.534,0.673
38.553,0.621
38.553,0.453
38.573,0.634
38.592,0.518
38.592,0.466
38.610,0.544
38.629,0.259
38.629,0.466
38.648,0.336
38.649,0.401
38.667,0.595
38.686,0.336
38.686,0.569
38.705,0.298
38.723,0.531
38.723,0.647
38.741,0.505
38.759,0.634
38.759,0.686
38.778,0.621
38.795,0.673
38.795,0.712
38.813,0.673
38.831,0.712
38.831,0.699
38.849,0.699
38.866,0.699
38.866,0.673
38.884,0.712
38.903,0.673
38.903,0.608
38.921,0.686
38.938,0.621
38.938,0.479
38.956,0.634
38.975,0.518
38.975,0.168
38.993,0.518
39.011,0.298
39.011,0.414
39.028,0.349
39.028,0.349
39.047,0.556
39.065,0.259
39.065,0.531
39.084,0.259
39.104,0.492
39.104,0.621
39.122,0.466
39.141,0.582
39.141,0.634
39.158,0.569
39.176,0.647
39.176,0.647
39.194,0.608
39.213,0.634
39.213,0.634
39.231,0.621
39.249,0.621
39.249,0.582
39.267,0.621
39.267,0.595
39.285,0.531
39.303,0.621
39.303,0.544
39.321,0.414
39.338,0.544
39.339,0.427
39.356,0.220
39.375,0.453
39.375,0.246
39.392,0.285
39.411,0.285
39.411,0.259
39.428,0.427
39.447,0.272
39.447,0.388
39.465,0.311
39.484,0.349
39.484,0.466
39.502,0.298
39.520,0.440
39.521,0.582
39.538,0.401
39.556,0.492
39.556,0.505
39.574,0.453
39.592,0.479
39.592,0.479
39.610,0.466
39.628,0.544
39.628,0.440
39.646,0.466
39.664,0.440
39.664,0.388
39.682,0.440
39.701,0.401
39.701,0.298
39.719,0.388
39.719,0.531
39.736,0.220
39.755,0.324
39.755,0.259
39.772,0.259
39.791,0.194
39.791,0.129
39.811,0.259
39.828,0.427
39.828,0.285
39.846,0.349
39.864,0.220
39.864,0.336
39.881,0.272
39.901,0.336
39.901,0.401
39.920,0.324
39.937,0.505
39.937,0.466
39.955,0.414
39.973,0.453
39.973,0.479
39.992,0.466
40.010,0.492
40.010,0.466
40.028,0.505
40.046,0.505
40.046,0.453
40.065,0.518
40.065,0.479
40.082,0.362
40.100,0.492
40.100,0.401
40.118,0.272
40.136,0.440
40.136,0.272
40.154,0.220
40.173,0.336
40.173,0.259
40.190,0.414
40.209,0.207
40.209,0.401
40.227,0.531
40.245,0.388
40.245,0.544
40.264,0.336
40.283,0.505
40.283,0.582
40.301,0.505
40.320,0.582
40.320,0.634
40.337,0.582
40.354,0.634
40.354,0.647
40.372,0.621
40.390,0.660
40.390,0.634
40.409,0.660
40.427,0.647
40.427,0.595
40.445,0.660
40.463,0.621
40.463,0.531
40.480,0.647
40.498,0.569
40.499,0.375
40.516,0.595
40.534,0.440
40.534,0.259
40.552,0.556
40.570,0.220
40.570,0.518
40.588,0.259
40.606,0.479
40.606,0.634
40.625,0.427
40.625,0.634
40.643,0.556
40.660,0.595
40.660,0.699
40.678,0.569
40.696,0.686
40.696,0.725
40.714,0.673
40.733,0.725
40.733,0.738
40.751,0.712
40.768,0.738
40.768,0.725
40.786,0.751
40.803,0.738
40.803,0.686
40.822,0.738
40.840,0.699
40.840,0.621
40.858,0.712
40.875,0.634
40.875,0.453
40.893,0.673
40.912,0.505
40.912,0.285
40.930,0.556
40.949,0.207
40.949,0.556
40.967,0.259
40.985,0.505
40.985,0.673
41.003,0.453
41.021,0.647
41.021,0.375
41.039,0.621
41.058,0.725
41.058,0.595
41.076,0.712
41.093,0.751
41.093,0.699
41.111,0.764
41.129,0.764
41.130,0.738
41.148,0.764
41.166,0.751
41.166,0.764
41.183,0.751
41.201,0.738
41.201,0.764
41.219,0.738
41.238,0.647
41.238,0.751
41.255,0.686
41.256,0.505
41.276,0.712
41.294,0.569
41.294,0.246
41.311,0.595
41.329,0.259
41.329,0.556
41.347,0.375
41.365,0.492
41.365,0.660
41.382,0.414
41.400,0.647
41.400,0.324
41.418,0.621
41.436,0.712
41.436,0.582
41.454,0.712
41.472,0.751
41.472,0.686
41.489,0.738
41.507,0.764
41.507,0.738
41.527,0.764
41.543,0.764
41.543,0.764
41.562,0.764
41.578,0.725
41.578,0.764
41.597,0.725
41.614,0.660
41.614,0.751
